"","Province/State","Country/Region","Lat","Long","Date","Value"
"12366",NA,"Netherlands","52.1326","5.2913","2020-02-01","0"
"12367",NA,"Netherlands","52.1326","5.2913","2020-01-31","0"
"12368",NA,"Netherlands","52.1326","5.2913","2020-01-30","0"
"12369",NA,"Netherlands","52.1326","5.2913","2020-01-29","0"
"12370",NA,"Netherlands","52.1326","5.2913","2020-01-28","0"
"12371",NA,"Netherlands","52.1326","5.2913","2020-01-27","0"
"12372",NA,"Netherlands","52.1326","5.2913","2020-01-26","0"
"12373",NA,"Netherlands","52.1326","5.2913","2020-01-25","0"
"12374",NA,"Netherlands","52.1326","5.2913","2020-01-24","0"
"12375",NA,"Netherlands","52.1326","5.2913","2020-01-23","0"
"12376",NA,"Netherlands","52.1326","5.2913","2020-01-22","0"
"12377","Aruba","Netherlands","12.5186","-70.0358","2020-03-29","50"
"12378","Aruba","Netherlands","12.5186","-70.0358","2020-03-28","46"
"12379","Aruba","Netherlands","12.5186","-70.0358","2020-03-27","33"
"12380","Aruba","Netherlands","12.5186","-70.0358","2020-03-26","28"
"12381","Aruba","Netherlands","12.5186","-70.0358","2020-03-25","17"
"12382","Aruba","Netherlands","12.5186","-70.0358","2020-03-24","12"
"12383","Aruba","Netherlands","12.5186","-70.0358","2020-03-23","9"
"12384","Aruba","Netherlands","12.5186","-70.0358","2020-03-22","9"
"12385","Aruba","Netherlands","12.5186","-70.0358","2020-03-21","5"
"12386","Aruba","Netherlands","12.5186","-70.0358","2020-03-20","5"
"12387","Aruba","Netherlands","12.5186","-70.0358","2020-03-19","4"
"12388","Aruba","Netherlands","12.5186","-70.0358","2020-03-18","4"
"12389","Aruba","Netherlands","12.5186","-70.0358","2020-03-17","3"
"12390","Aruba","Netherlands","12.5186","-70.0358","2020-03-16","2"
"12391","Aruba","Netherlands","12.5186","-70.0358","2020-03-15","2"
"12392","Aruba","Netherlands","12.5186","-70.0358","2020-03-14","2"
"12393","Aruba","Netherlands","12.5186","-70.0358","2020-03-13","2"
"12394","Aruba","Netherlands","12.5186","-70.0358","2020-03-12","0"
"12395","Aruba","Netherlands","12.5186","-70.0358","2020-03-11","0"
"12396","Aruba","Netherlands","12.5186","-70.0358","2020-03-10","0"
"12397","Aruba","Netherlands","12.5186","-70.0358","2020-03-09","0"
"12398","Aruba","Netherlands","12.5186","-70.0358","2020-03-08","0"
"12399","Aruba","Netherlands","12.5186","-70.0358","2020-03-07","0"
"12400","Aruba","Netherlands","12.5186","-70.0358","2020-03-06","0"
"12401","Aruba","Netherlands","12.5186","-70.0358","2020-03-05","0"
"12402","Aruba","Netherlands","12.5186","-70.0358","2020-03-04","0"
"12403","Aruba","Netherlands","12.5186","-70.0358","2020-03-03","0"
"12404","Aruba","Netherlands","12.5186","-70.0358","2020-03-02","0"
"12405","Aruba","Netherlands","12.5186","-70.0358","2020-03-01","0"
"12406","Aruba","Netherlands","12.5186","-70.0358","2020-02-29","0"
"12407","Aruba","Netherlands","12.5186","-70.0358","2020-02-28","0"
"12408","Aruba","Netherlands","12.5186","-70.0358","2020-02-27","0"
"12409","Aruba","Netherlands","12.5186","-70.0358","2020-02-26","0"
"12410","Aruba","Netherlands","12.5186","-70.0358","2020-02-25","0"
"12411","Aruba","Netherlands","12.5186","-70.0358","2020-02-24","0"
"12412","Aruba","Netherlands","12.5186","-70.0358","2020-02-23","0"
"12413","Aruba","Netherlands","12.5186","-70.0358","2020-02-22","0"
"12414","Aruba","Netherlands","12.5186","-70.0358","2020-02-21","0"
"12415","Aruba","Netherlands","12.5186","-70.0358","2020-02-20","0"
"12416","Aruba","Netherlands","12.5186","-70.0358","2020-02-19","0"
"12417","Aruba","Netherlands","12.5186","-70.0358","2020-02-18","0"
"12418","Aruba","Netherlands","12.5186","-70.0358","2020-02-17","0"
"12419","Aruba","Netherlands","12.5186","-70.0358","2020-02-16","0"
"12420","Aruba","Netherlands","12.5186","-70.0358","2020-02-15","0"
"12421","Aruba","Netherlands","12.5186","-70.0358","2020-02-14","0"
"12422","Aruba","Netherlands","12.5186","-70.0358","2020-02-13","0"
"12423","Aruba","Netherlands","12.5186","-70.0358","2020-02-12","0"
"12424","Aruba","Netherlands","12.5186","-70.0358","2020-02-11","0"
"12425","Aruba","Netherlands","12.5186","-70.0358","2020-02-10","0"
"12426","Aruba","Netherlands","12.5186","-70.0358","2020-02-09","0"
"12427","Aruba","Netherlands","12.5186","-70.0358","2020-02-08","0"
"12428","Aruba","Netherlands","12.5186","-70.0358","2020-02-07","0"
"12429","Aruba","Netherlands","12.5186","-70.0358","2020-02-06","0"
"12430","Aruba","Netherlands","12.5186","-70.0358","2020-02-05","0"
"12431","Aruba","Netherlands","12.5186","-70.0358","2020-02-04","0"
"12432","Aruba","Netherlands","12.5186","-70.0358","2020-02-03","0"
"12433","Aruba","Netherlands","12.5186","-70.0358","2020-02-02","0"
"12434","Aruba","Netherlands","12.5186","-70.0358","2020-02-01","0"
"12435","Aruba","Netherlands","12.5186","-70.0358","2020-01-31","0"
"12436","Aruba","Netherlands","12.5186","-70.0358","2020-01-30","0"
"12437","Aruba","Netherlands","12.5186","-70.0358","2020-01-29","0"
"12438","Aruba","Netherlands","12.5186","-70.0358","2020-01-28","0"
"12439","Aruba","Netherlands","12.5186","-70.0358","2020-01-27","0"
"12440","Aruba","Netherlands","12.5186","-70.0358","2020-01-26","0"
"12441","Aruba","Netherlands","12.5186","-70.0358","2020-01-25","0"
"12442","Aruba","Netherlands","12.5186","-70.0358","2020-01-24","0"
"12443","Aruba","Netherlands","12.5186","-70.0358","2020-01-23","0"
"12444","Aruba","Netherlands","12.5186","-70.0358","2020-01-22","0"
"12445","Curacao","Netherlands","12.1696","-68.99","2020-03-29","8"
"12446","Curacao","Netherlands","12.1696","-68.99","2020-03-28","8"
"12447","Curacao","Netherlands","12.1696","-68.99","2020-03-27","8"
"12448","Curacao","Netherlands","12.1696","-68.99","2020-03-26","6"
"12449","Curacao","Netherlands","12.1696","-68.99","2020-03-25","6"
"12450","Curacao","Netherlands","12.1696","-68.99","2020-03-24","6"
"12451","Curacao","Netherlands","12.1696","-68.99","2020-03-23","4"
"12452","Curacao","Netherlands","12.1696","-68.99","2020-03-22","3"
"12453","Curacao","Netherlands","12.1696","-68.99","2020-03-21","3"
"12454","Curacao","Netherlands","12.1696","-68.99","2020-03-20","3"
"12455","Curacao","Netherlands","12.1696","-68.99","2020-03-19","3"
"12456","Curacao","Netherlands","12.1696","-68.99","2020-03-18","3"
"12457","Curacao","Netherlands","12.1696","-68.99","2020-03-17","3"
"12458","Curacao","Netherlands","12.1696","-68.99","2020-03-16","1"
"12459","Curacao","Netherlands","12.1696","-68.99","2020-03-15","1"
"12460","Curacao","Netherlands","12.1696","-68.99","2020-03-14","1"
"12461","Curacao","Netherlands","12.1696","-68.99","2020-03-13","0"
"12462","Curacao","Netherlands","12.1696","-68.99","2020-03-12","0"
"12463","Curacao","Netherlands","12.1696","-68.99","2020-03-11","0"
"12464","Curacao","Netherlands","12.1696","-68.99","2020-03-10","0"
"12465","Curacao","Netherlands","12.1696","-68.99","2020-03-09","0"
"12466","Curacao","Netherlands","12.1696","-68.99","2020-03-08","0"
"12467","Curacao","Netherlands","12.1696","-68.99","2020-03-07","0"
"12468","Curacao","Netherlands","12.1696","-68.99","2020-03-06","0"
"12469","Curacao","Netherlands","12.1696","-68.99","2020-03-05","0"
"12470","Curacao","Netherlands","12.1696","-68.99","2020-03-04","0"
"12471","Curacao","Netherlands","12.1696","-68.99","2020-03-03","0"
"12472","Curacao","Netherlands","12.1696","-68.99","2020-03-02","0"
"12473","Curacao","Netherlands","12.1696","-68.99","2020-03-01","0"
"12474","Curacao","Netherlands","12.1696","-68.99","2020-02-29","0"
"12475","Curacao","Netherlands","12.1696","-68.99","2020-02-28","0"
"12476","Curacao","Netherlands","12.1696","-68.99","2020-02-27","0"
"12477","Curacao","Netherlands","12.1696","-68.99","2020-02-26","0"
"12478","Curacao","Netherlands","12.1696","-68.99","2020-02-25","0"
"12479","Curacao","Netherlands","12.1696","-68.99","2020-02-24","0"
"12480","Curacao","Netherlands","12.1696","-68.99","2020-02-23","0"
"12481","Curacao","Netherlands","12.1696","-68.99","2020-02-22","0"
"12482","Curacao","Netherlands","12.1696","-68.99","2020-02-21","0"
"12483","Curacao","Netherlands","12.1696","-68.99","2020-02-20","0"
"12484","Curacao","Netherlands","12.1696","-68.99","2020-02-19","0"
"12485","Curacao","Netherlands","12.1696","-68.99","2020-02-18","0"
"12486","Curacao","Netherlands","12.1696","-68.99","2020-02-17","0"
"12487","Curacao","Netherlands","12.1696","-68.99","2020-02-16","0"
"12488","Curacao","Netherlands","12.1696","-68.99","2020-02-15","0"
"12489","Curacao","Netherlands","12.1696","-68.99","2020-02-14","0"
"12490","Curacao","Netherlands","12.1696","-68.99","2020-02-13","0"
"12491","Curacao","Netherlands","12.1696","-68.99","2020-02-12","0"
"12492","Curacao","Netherlands","12.1696","-68.99","2020-02-11","0"
"12493","Curacao","Netherlands","12.1696","-68.99","2020-02-10","0"
"12494","Curacao","Netherlands","12.1696","-68.99","2020-02-09","0"
"12495","Curacao","Netherlands","12.1696","-68.99","2020-02-08","0"
"12496","Curacao","Netherlands","12.1696","-68.99","2020-02-07","0"
"12497","Curacao","Netherlands","12.1696","-68.99","2020-02-06","0"
"12498","Curacao","Netherlands","12.1696","-68.99","2020-02-05","0"
"12499","Curacao","Netherlands","12.1696","-68.99","2020-02-04","0"
"12500","Curacao","Netherlands","12.1696","-68.99","2020-02-03","0"
"12501","Curacao","Netherlands","12.1696","-68.99","2020-02-02","0"
"12502","Curacao","Netherlands","12.1696","-68.99","2020-02-01","0"
"12503","Curacao","Netherlands","12.1696","-68.99","2020-01-31","0"
"12504","Curacao","Netherlands","12.1696","-68.99","2020-01-30","0"
"12505","Curacao","Netherlands","12.1696","-68.99","2020-01-29","0"
"12506","Curacao","Netherlands","12.1696","-68.99","2020-01-28","0"
"12507","Curacao","Netherlands","12.1696","-68.99","2020-01-27","0"
"12508","Curacao","Netherlands","12.1696","-68.99","2020-01-26","0"
"12509","Curacao","Netherlands","12.1696","-68.99","2020-01-25","0"
"12510","Curacao","Netherlands","12.1696","-68.99","2020-01-24","0"
"12511","Curacao","Netherlands","12.1696","-68.99","2020-01-23","0"
"12512","Curacao","Netherlands","12.1696","-68.99","2020-01-22","0"
"12513","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-29","6"
"12514","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-28","3"
"12515","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-27","3"
"12516","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-26","3"
"12517","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-25","3"
"12518","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-24","2"
"12519","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-23","2"
"12520","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-22","1"
"12521","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-21","1"
"12522","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-20","1"
"12523","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-19","0"
"12524","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-18","0"
"12525","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-17","0"
"12526","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-16","0"
"12527","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-15","0"
"12528","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-14","0"
"12529","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-13","0"
"12530","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-12","0"
"12531","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-11","0"
"12532","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-10","0"
"12533","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-09","0"
"12534","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-08","0"
"12535","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-07","0"
"12536","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-06","0"
"12537","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-05","0"
"12538","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-04","0"
"12539","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-03","0"
"12540","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-02","0"
"12541","Sint Maarten","Netherlands","18.0425","-63.0548","2020-03-01","0"
"12542","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-29","0"
"12543","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-28","0"
"12544","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-27","0"
"12545","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-26","0"
"12546","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-25","0"
"12547","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-24","0"
"12548","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-23","0"
"12549","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-22","0"
"12550","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-21","0"
"12551","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-20","0"
"12552","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-19","0"
"12553","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-18","0"
"12554","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-17","0"
"12555","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-16","0"
"12556","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-15","0"
"12557","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-14","0"
"12558","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-13","0"
"12559","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-12","0"
"12560","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-11","0"
"12561","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-10","0"
"12562","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-09","0"
"12563","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-08","0"
"12564","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-07","0"
"12565","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-06","0"
"12566","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-05","0"
"12567","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-04","0"
"12568","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-03","0"
"12569","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-02","0"
"12570","Sint Maarten","Netherlands","18.0425","-63.0548","2020-02-01","0"
"12571","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-31","0"
"12572","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-30","0"
"12573","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-29","0"
"12574","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-28","0"
"12575","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-27","0"
"12576","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-26","0"
"12577","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-25","0"
"12578","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-24","0"
"12579","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-23","0"
"12580","Sint Maarten","Netherlands","18.0425","-63.0548","2020-01-22","0"
"12581",NA,"New Zealand","-40.9006","174.886","2020-03-29","514"
"12582",NA,"New Zealand","-40.9006","174.886","2020-03-28","451"
"12583",NA,"New Zealand","-40.9006","174.886","2020-03-27","368"
"12584",NA,"New Zealand","-40.9006","174.886","2020-03-26","283"
"12585",NA,"New Zealand","-40.9006","174.886","2020-03-25","205"
"12586",NA,"New Zealand","-40.9006","174.886","2020-03-24","155"
"12587",NA,"New Zealand","-40.9006","174.886","2020-03-23","102"
"12588",NA,"New Zealand","-40.9006","174.886","2020-03-22","102"
"12589",NA,"New Zealand","-40.9006","174.886","2020-03-21","52"
"12590",NA,"New Zealand","-40.9006","174.886","2020-03-20","39"
"12591",NA,"New Zealand","-40.9006","174.886","2020-03-19","28"
"12592",NA,"New Zealand","-40.9006","174.886","2020-03-18","20"
"12593",NA,"New Zealand","-40.9006","174.886","2020-03-17","12"
"12594",NA,"New Zealand","-40.9006","174.886","2020-03-16","8"
"12595",NA,"New Zealand","-40.9006","174.886","2020-03-15","8"
"12596",NA,"New Zealand","-40.9006","174.886","2020-03-14","6"
"12597",NA,"New Zealand","-40.9006","174.886","2020-03-13","5"
"12598",NA,"New Zealand","-40.9006","174.886","2020-03-12","5"
"12599",NA,"New Zealand","-40.9006","174.886","2020-03-11","5"
"12600",NA,"New Zealand","-40.9006","174.886","2020-03-10","5"
"12601",NA,"New Zealand","-40.9006","174.886","2020-03-09","5"
"12602",NA,"New Zealand","-40.9006","174.886","2020-03-08","5"
"12603",NA,"New Zealand","-40.9006","174.886","2020-03-07","5"
"12604",NA,"New Zealand","-40.9006","174.886","2020-03-06","4"
"12605",NA,"New Zealand","-40.9006","174.886","2020-03-05","3"
"12606",NA,"New Zealand","-40.9006","174.886","2020-03-04","3"
"12607",NA,"New Zealand","-40.9006","174.886","2020-03-03","1"
"12608",NA,"New Zealand","-40.9006","174.886","2020-03-02","1"
"12609",NA,"New Zealand","-40.9006","174.886","2020-03-01","1"
"12610",NA,"New Zealand","-40.9006","174.886","2020-02-29","1"
"12611",NA,"New Zealand","-40.9006","174.886","2020-02-28","1"
"12612",NA,"New Zealand","-40.9006","174.886","2020-02-27","0"
"12613",NA,"New Zealand","-40.9006","174.886","2020-02-26","0"
"12614",NA,"New Zealand","-40.9006","174.886","2020-02-25","0"
"12615",NA,"New Zealand","-40.9006","174.886","2020-02-24","0"
"12616",NA,"New Zealand","-40.9006","174.886","2020-02-23","0"
"12617",NA,"New Zealand","-40.9006","174.886","2020-02-22","0"
"12618",NA,"New Zealand","-40.9006","174.886","2020-02-21","0"
"12619",NA,"New Zealand","-40.9006","174.886","2020-02-20","0"
"12620",NA,"New Zealand","-40.9006","174.886","2020-02-19","0"
"12621",NA,"New Zealand","-40.9006","174.886","2020-02-18","0"
"12622",NA,"New Zealand","-40.9006","174.886","2020-02-17","0"
"12623",NA,"New Zealand","-40.9006","174.886","2020-02-16","0"
"12624",NA,"New Zealand","-40.9006","174.886","2020-02-15","0"
"12625",NA,"New Zealand","-40.9006","174.886","2020-02-14","0"
"12626",NA,"New Zealand","-40.9006","174.886","2020-02-13","0"
"12627",NA,"New Zealand","-40.9006","174.886","2020-02-12","0"
"12628",NA,"New Zealand","-40.9006","174.886","2020-02-11","0"
"12629",NA,"New Zealand","-40.9006","174.886","2020-02-10","0"
"12630",NA,"New Zealand","-40.9006","174.886","2020-02-09","0"
"12631",NA,"New Zealand","-40.9006","174.886","2020-02-08","0"
"12632",NA,"New Zealand","-40.9006","174.886","2020-02-07","0"
"12633",NA,"New Zealand","-40.9006","174.886","2020-02-06","0"
"12634",NA,"New Zealand","-40.9006","174.886","2020-02-05","0"
"12635",NA,"New Zealand","-40.9006","174.886","2020-02-04","0"
"12636",NA,"New Zealand","-40.9006","174.886","2020-02-03","0"
"12637",NA,"New Zealand","-40.9006","174.886","2020-02-02","0"
"12638",NA,"New Zealand","-40.9006","174.886","2020-02-01","0"
"12639",NA,"New Zealand","-40.9006","174.886","2020-01-31","0"
"12640",NA,"New Zealand","-40.9006","174.886","2020-01-30","0"
"12641",NA,"New Zealand","-40.9006","174.886","2020-01-29","0"
"12642",NA,"New Zealand","-40.9006","174.886","2020-01-28","0"
"12643",NA,"New Zealand","-40.9006","174.886","2020-01-27","0"
"12644",NA,"New Zealand","-40.9006","174.886","2020-01-26","0"
"12645",NA,"New Zealand","-40.9006","174.886","2020-01-25","0"
"12646",NA,"New Zealand","-40.9006","174.886","2020-01-24","0"
"12647",NA,"New Zealand","-40.9006","174.886","2020-01-23","0"
"12648",NA,"New Zealand","-40.9006","174.886","2020-01-22","0"
"12649",NA,"Nicaragua","12.8654","-85.2072","2020-03-29","4"
"12650",NA,"Nicaragua","12.8654","-85.2072","2020-03-28","4"
"12651",NA,"Nicaragua","12.8654","-85.2072","2020-03-27","2"
"12652",NA,"Nicaragua","12.8654","-85.2072","2020-03-26","2"
"12653",NA,"Nicaragua","12.8654","-85.2072","2020-03-25","2"
"12654",NA,"Nicaragua","12.8654","-85.2072","2020-03-24","2"
"12655",NA,"Nicaragua","12.8654","-85.2072","2020-03-23","2"
"12656",NA,"Nicaragua","12.8654","-85.2072","2020-03-22","2"
"12657",NA,"Nicaragua","12.8654","-85.2072","2020-03-21","2"
"12658",NA,"Nicaragua","12.8654","-85.2072","2020-03-20","1"
"12659",NA,"Nicaragua","12.8654","-85.2072","2020-03-19","1"
"12660",NA,"Nicaragua","12.8654","-85.2072","2020-03-18","0"
"12661",NA,"Nicaragua","12.8654","-85.2072","2020-03-17","0"
"12662",NA,"Nicaragua","12.8654","-85.2072","2020-03-16","0"
"12663",NA,"Nicaragua","12.8654","-85.2072","2020-03-15","0"
"12664",NA,"Nicaragua","12.8654","-85.2072","2020-03-14","0"
"12665",NA,"Nicaragua","12.8654","-85.2072","2020-03-13","0"
"12666",NA,"Nicaragua","12.8654","-85.2072","2020-03-12","0"
"12667",NA,"Nicaragua","12.8654","-85.2072","2020-03-11","0"
"12668",NA,"Nicaragua","12.8654","-85.2072","2020-03-10","0"
"12669",NA,"Nicaragua","12.8654","-85.2072","2020-03-09","0"
"12670",NA,"Nicaragua","12.8654","-85.2072","2020-03-08","0"
"12671",NA,"Nicaragua","12.8654","-85.2072","2020-03-07","0"
"12672",NA,"Nicaragua","12.8654","-85.2072","2020-03-06","0"
"12673",NA,"Nicaragua","12.8654","-85.2072","2020-03-05","0"
"12674",NA,"Nicaragua","12.8654","-85.2072","2020-03-04","0"
"12675",NA,"Nicaragua","12.8654","-85.2072","2020-03-03","0"
"12676",NA,"Nicaragua","12.8654","-85.2072","2020-03-02","0"
"12677",NA,"Nicaragua","12.8654","-85.2072","2020-03-01","0"
"12678",NA,"Nicaragua","12.8654","-85.2072","2020-02-29","0"
"12679",NA,"Nicaragua","12.8654","-85.2072","2020-02-28","0"
"12680",NA,"Nicaragua","12.8654","-85.2072","2020-02-27","0"
"12681",NA,"Nicaragua","12.8654","-85.2072","2020-02-26","0"
"12682",NA,"Nicaragua","12.8654","-85.2072","2020-02-25","0"
"12683",NA,"Nicaragua","12.8654","-85.2072","2020-02-24","0"
"12684",NA,"Nicaragua","12.8654","-85.2072","2020-02-23","0"
"12685",NA,"Nicaragua","12.8654","-85.2072","2020-02-22","0"
"12686",NA,"Nicaragua","12.8654","-85.2072","2020-02-21","0"
"12687",NA,"Nicaragua","12.8654","-85.2072","2020-02-20","0"
"12688",NA,"Nicaragua","12.8654","-85.2072","2020-02-19","0"
"12689",NA,"Nicaragua","12.8654","-85.2072","2020-02-18","0"
"12690",NA,"Nicaragua","12.8654","-85.2072","2020-02-17","0"
"12691",NA,"Nicaragua","12.8654","-85.2072","2020-02-16","0"
"12692",NA,"Nicaragua","12.8654","-85.2072","2020-02-15","0"
"12693",NA,"Nicaragua","12.8654","-85.2072","2020-02-14","0"
"12694",NA,"Nicaragua","12.8654","-85.2072","2020-02-13","0"
"12695",NA,"Nicaragua","12.8654","-85.2072","2020-02-12","0"
"12696",NA,"Nicaragua","12.8654","-85.2072","2020-02-11","0"
"12697",NA,"Nicaragua","12.8654","-85.2072","2020-02-10","0"
"12698",NA,"Nicaragua","12.8654","-85.2072","2020-02-09","0"
"12699",NA,"Nicaragua","12.8654","-85.2072","2020-02-08","0"
"12700",NA,"Nicaragua","12.8654","-85.2072","2020-02-07","0"
"12701",NA,"Nicaragua","12.8654","-85.2072","2020-02-06","0"
"12702",NA,"Nicaragua","12.8654","-85.2072","2020-02-05","0"
"12703",NA,"Nicaragua","12.8654","-85.2072","2020-02-04","0"
"12704",NA,"Nicaragua","12.8654","-85.2072","2020-02-03","0"
"12705",NA,"Nicaragua","12.8654","-85.2072","2020-02-02","0"
"12706",NA,"Nicaragua","12.8654","-85.2072","2020-02-01","0"
"12707",NA,"Nicaragua","12.8654","-85.2072","2020-01-31","0"
"12708",NA,"Nicaragua","12.8654","-85.2072","2020-01-30","0"
"12709",NA,"Nicaragua","12.8654","-85.2072","2020-01-29","0"
"12710",NA,"Nicaragua","12.8654","-85.2072","2020-01-28","0"
"12711",NA,"Nicaragua","12.8654","-85.2072","2020-01-27","0"
"12712",NA,"Nicaragua","12.8654","-85.2072","2020-01-26","0"
"12713",NA,"Nicaragua","12.8654","-85.2072","2020-01-25","0"
"12714",NA,"Nicaragua","12.8654","-85.2072","2020-01-24","0"
"12715",NA,"Nicaragua","12.8654","-85.2072","2020-01-23","0"
"12716",NA,"Nicaragua","12.8654","-85.2072","2020-01-22","0"
"12717",NA,"Niger","17.6078","8.0817","2020-03-29","18"
"12718",NA,"Niger","17.6078","8.0817","2020-03-28","10"
"12719",NA,"Niger","17.6078","8.0817","2020-03-27","10"
"12720",NA,"Niger","17.6078","8.0817","2020-03-26","10"
"12721",NA,"Niger","17.6078","8.0817","2020-03-25","7"
"12722",NA,"Niger","17.6078","8.0817","2020-03-24","3"
"12723",NA,"Niger","17.6078","8.0817","2020-03-23","3"
"12724",NA,"Niger","17.6078","8.0817","2020-03-22","2"
"12725",NA,"Niger","17.6078","8.0817","2020-03-21","1"
"12726",NA,"Niger","17.6078","8.0817","2020-03-20","1"
"12727",NA,"Niger","17.6078","8.0817","2020-03-19","0"
"12728",NA,"Niger","17.6078","8.0817","2020-03-18","0"
"12729",NA,"Niger","17.6078","8.0817","2020-03-17","0"
"12730",NA,"Niger","17.6078","8.0817","2020-03-16","0"
"12731",NA,"Niger","17.6078","8.0817","2020-03-15","0"
"12732",NA,"Niger","17.6078","8.0817","2020-03-14","0"
"12733",NA,"Niger","17.6078","8.0817","2020-03-13","0"
"12734",NA,"Niger","17.6078","8.0817","2020-03-12","0"
"12735",NA,"Niger","17.6078","8.0817","2020-03-11","0"
"12736",NA,"Niger","17.6078","8.0817","2020-03-10","0"
"12737",NA,"Niger","17.6078","8.0817","2020-03-09","0"
"12738",NA,"Niger","17.6078","8.0817","2020-03-08","0"
"12739",NA,"Niger","17.6078","8.0817","2020-03-07","0"
"12740",NA,"Niger","17.6078","8.0817","2020-03-06","0"
"12741",NA,"Niger","17.6078","8.0817","2020-03-05","0"
"12742",NA,"Niger","17.6078","8.0817","2020-03-04","0"
"12743",NA,"Niger","17.6078","8.0817","2020-03-03","0"
"12744",NA,"Niger","17.6078","8.0817","2020-03-02","0"
"12745",NA,"Niger","17.6078","8.0817","2020-03-01","0"
"12746",NA,"Niger","17.6078","8.0817","2020-02-29","0"
"12747",NA,"Niger","17.6078","8.0817","2020-02-28","0"
"12748",NA,"Niger","17.6078","8.0817","2020-02-27","0"
"12749",NA,"Niger","17.6078","8.0817","2020-02-26","0"
"12750",NA,"Niger","17.6078","8.0817","2020-02-25","0"
"12751",NA,"Niger","17.6078","8.0817","2020-02-24","0"
"12752",NA,"Niger","17.6078","8.0817","2020-02-23","0"
"12753",NA,"Niger","17.6078","8.0817","2020-02-22","0"
"12754",NA,"Niger","17.6078","8.0817","2020-02-21","0"
"12755",NA,"Niger","17.6078","8.0817","2020-02-20","0"
"12756",NA,"Niger","17.6078","8.0817","2020-02-19","0"
"12757",NA,"Niger","17.6078","8.0817","2020-02-18","0"
"12758",NA,"Niger","17.6078","8.0817","2020-02-17","0"
